	filename	st_time	label	type	sudo_label
50456	Dls_NWiErR8	636	262	train	262
87542	Q7lOjJ0yffk	338	262	train	262
73641	LKVho_0UfF8	30	262	train	24
19371	4GRzk4Wb5v4	100	262	train	20
170809	sJn5lpL8n64	30	262	train	262
115899	_3pdkTFi-u4	150	262	train	262
103595	VrOV4W_nLCk	20	262	train	262
69907	K4_HzxZS2r8	10	262	train	29
8588	1GBLWxgtlG4	60	262	train	262
44445	By-ELPnm20Y	160	262	train	262
54649	F43Khdo-sjU	20	262	train	262
21277	4q9prFlpfUc	64	262	train	262
1960	-Vzs7fglTx4	279	262	train	262
72539	Kxye5tF4_4o	10	262	train	262
154890	mXq4fG5JV3o	160	262	train	262
108012	XMro1uNghKw	20	262	train	57
18356	3z8SFfchy_s	170	262	train	262
104920	WJnPpuResJw	20	262	train	262
40854	Apr3yTPMZCY	458	262	train	262
88319	QQ-l3Rk3GEg	28	262	train	262
118338	_uzQmVFbwQg	0	262	train	269
112983	Z3Qd_PuImhU	50	262	train	162
142243	i7ahyAX_z48	20	262	train	15
84380	P3ZXktbwKJI	328	262	train	246
167198	qvMnDcvxlz0	200	262	train	262
150643	l5524yHfw2E	10	262	train	262
172870	tJPBWCcBAy0	149	262	train	40
12227	2HNmKXP0W7U	220	262	train	262
27404	6e5o0lzKfas	10	262	train	262
179508	wGcn55YdHCI	40	262	train	262
3564	-vTsAg0HPLw	20	262	train	262
128022	dFfKIHFkQIk	180	262	train	251
93378	SAKevuoVOlc	130	262	train	262
121681	b14lHw7IP5I	30	262	train	262
117246	_YOhvAgk9Og	46	262	train	262
137780	gb_0lgqyp5I	50	262	train	9
11234	2-lykiK0hqw	20	262	train	262
88245	QOFpW5THMvA	0	262	train	282
175680	uORJXs9ZFEI	171	262	train	262
173145	tQkVYAjdasw	70	262	train	81
187002	yumwmiXNPCM	30	262	train	262
4345	05teB0FNOnE	68	262	train	22
131139	eLNgLlctNq0	0	262	train	72
14084	2m_CgBu6mTc	50	262	train	262
103585	VrB0R529uVs	40	262	train	262
47461	Cs8KxsLfHMk	0	262	train	262
19351	4G8y7GcfkTE	230	262	train	256
119349	aFdnIdIhBZ8	0	262	train	262
105459	WWonKoc6XQw	10	262	train	262
145626	jL1U2e34f4c	280	262	train	262
165889	qQqf92yAxTE	656	262	train	262
146645	jhnHMLTKviU	30	262	train	262
120759	aiUhw1UYQNU	50	262	train	262
169557	rmpD3GHh-Gw	240	262	train	262
113840	ZLbXOJ4ZTEY	10	262	train	262
173827	tgXsvMihwkQ	70	262	train	262
83609	OmLDDTDB8Lc	140	262	train	262
9195	1RM6N7it8d4	0	262	train	262
43318	BbsLd-_uGrk	30	262	train	233
165614	qL4AA1WmFBA	0	262	train	70
159839	oGjQWFbCh8Q	50	262	train	302
138324	gn1mhqfQ0XU	0	262	train	262
32013	851cTIcNuDU	79	262	train	131
156273	n0OKnb2b7Rc	120	262	train	262
29442	7FOIOrAcyEo	90	262	train	301
167047	qrhbj-NnTxo	220	262	train	262
65297	I_vXhf6JaoE	70	262	train	262
177725	vQzypXGYt-g	21	262	train	262
51364	E3DhDgPbYAk	30	262	train	262
123923	bmqa15B5ra0	10	262	train	266
140446	hXTA_22lQRs	0	262	train	39
177924	vXpQryuY0HQ	226	262	train	298
12488	2MBmPqHLgac	30	262	train	262
35014	933xh8nKauU	0	262	train	262
63554	I2H3ZmOoTBI	50	262	train	262
135022	fg2Nvzq1rVU	80	262	train	262
167862	rAGft7EaBvo	50	262	train	262
884	-DHGwygUsQc	30	262	train	247
49925	Dcjwp50SIBU	30	262	train	162
111260	YTdMuKpfNbA	40	262	train	262
137230	gQoTY5ST__k	140	262	train	262
68242	JYSqCiBwR9I	190	262	train	138
13528	2bp4VxfjKa0	30	262	train	266
187635	z84IokEjjvo	10	262	train	262
78154	Ms7vBPRuvBo	10	262	train	262
187110	ywub1JxrmOY	10	262	train	262
25468	64GqVAwZzJA	56	262	train	262
183597	xg_3Uas3z40	240	262	train	262
160611	oYyDYO4QOZA	70	262	train	262
168705	rSoIF_UBKUs	160	263	train	263
61134	HF-b_4-VgOo	570	263	train	263
18780	46HmFUjNty8	130	263	train	48
70777	KOBkbROPv4c	0	263	train	292
78034	Mpa8B1zKAKs	10	263	train	100
128443	dP69nVx7mMY	0	263	train	263
152033	l_Em934WoKw	20	263	train	263
43267	Bb37ky2jXus	170	263	train	263
125316	cIL9yEWPV90	67	263	train	263
161231	oljiTfratHM	10	263	train	263
48077	D4SaVjD23Vw	20	263	train	263
184614	y3CxiQOTNRo	20	263	train	244
166920	qoWlZepbYdM	0	263	train	263
51058	DxYW1LfnXy8	190	263	train	263
103530	Vq0eKDZcOXc	40	263	train	263
3063	-mWNA1C7Lr8	30	263	train	263
179076	w74lzBY6lOA	410	263	train	263
115573	ZxQZW_QPtIY	30	263	train	263
120466	ac7_ey__6mI	40	263	train	223
111433	YXI4yG8M6qk	0	263	train	16
99386	UJr7fFIdRDA	100	263	train	263
20895	4iLUAbDQ2E4	160	263	train	263
7363	0viVGHuNVIc	120	263	train	263
168484	rNra5Bj5bpM	40	263	train	27
48555	DDB250xVlbM	30	263	train	41
147725	k4sNB-hKjxk	0	263	train	291
173146	tQo0PK5LymE	80	263	train	263
101281	Uz-bzWfELCk	0	263	train	263
185715	ySkkMqG5-Jg	28	263	train	234
12335	2JJRFB8W1CM	17	263	train	263
31501	7uTVzbgAY-s	30	263	train	263
137955	gfNaR2twf7Y	20	263	train	54
154277	mKKaKEeLxRc	350	263	train	263
101526	V3CQ5EUog80	180	263	train	154
124773	c5nShR4Lucw	30	263	train	263
44842	C58D7J3YvDY	20	263	train	263
116283	_C2kBDLr0sg	60	263	train	263
163526	paRxijcTlP4	0	263	train	263
128526	dQhIcmEl5lM	0	263	train	263
96721	TMEenewlRi8	250	263	train	263
24788	5sgogW6Fr1M	30	263	train	263
152501	ljjUj5fQZgs	450	263	train	263
185817	yVHpr3qL-G4	60	263	train	263
104560	WC61Qp2bt-s	170	263	train	263
74365	L_1X7SYCYHM	40	263	train	263
125616	cOvdjNQY9L0	0	263	train	263
107927	XLJ10_uudh4	30	263	train	263
1795	-T1RU8oThuQ	30	263	train	263
106146	WjWQ74lMsc8	50	263	train	263
167070	qsCsb_nXrj4	30	263	train	263
98675	U36hDvsPgxU	10	263	train	263
67341	JG3jVIK5LlE	210	263	train	263
24809	5t4J4m1x7KM	5	263	train	263
136267	g5YVUI-YK2M	100	263	train	229
28143	6ssDGoyH08I	0	263	train	263
185838	yVjivgsU2aA	10	263	train	199
165960	qSXEL5z5lKo	90	263	train	232
138965	h-pSJmCyDWA	13	263	train	203
15901	3GXuBQ5AGjU	4	263	train	263
138964	h-pSJmCyDWA	1	263	train	263
9190	1RKsyVTxXWg	40	263	train	22
135507	fqO42GTVgUM	30	263	train	263
72299	KsrJPCThgZQ	0	263	train	187
9554	1XgvbqMmOjU	120	263	train	263
29827	7NUqdE-24VA	170	263	train	167
43601	Bh-1ajFQr6g	120	263	train	263
2886	-jT_4hrpYvo	70	263	train	263
14332	2rrEBPSl_Tk	0	263	train	263
113044	Z4lpYMdZFzo	300	263	train	263
41134	Aw6q_M44VuM	40	263	train	263
139608	hERPgqbRM7Q	20	263	train	263
77598	Mf113Xr3kAU	70	263	train	263
8977	1NvpdqTAf3U	30	263	train	263
12802	2RkSZkGngY8	20	263	train	263
12664	2P89bQ9cIek	0	263	train	263
20314	4Y_NJx-p_wQ	30	263	train	263
113888	ZMUm0WvjNuU	50	263	train	263
3166	-oJE8shN7Gc	286	263	train	263
114231	ZU4sOMVKb1k	440	263	train	263
10414	1kyXtEVqjSM	30	263	train	296
126574	ciZ4HqGjZ1E	0	263	train	83
149788	knzwHO6RnsI	200	263	train	263
134108	fMMldz9TqAc	40	263	train	263
54058	Et8G1U4Tq5k	80	263	train	263
97322	T_WcTmUgs0U	160	263	train	263
54436	F-vFQ-caI40	300	263	train	263
102687	VW55qkV-F6s	0	263	train	263
37596	9sTO8NzQw0k	20	263	train	263
120987	an7_uRghQhk	430	263	train	263
71872	Kis0LFKQ0aQ	410	263	train	263
53143	Eb4A5H2hzZU	20	263	train	191
68474	JcSmBlLrDv0	0	263	train	299
74563	LdQbyytXYMo	10	263	train	263
7796	12hsyqDVkmA	150	263	train	12
80487	NhF2baQDxAA	40	263	train	263
152826	lqFobR4qNQc	0	263	train	124
106606	Wtfk1XrPHB8	0	263	train	263
46715	CePF4SlQJF4	10	263	train	269
123106	bVfptX0HNZc	0	263	train	263
7564	0zB53wirK8w	100	263	train	263
46662	CdQJ0QAHwv8	110	263	train	260
170293	s4nPTFCSxz0	190	263	train	263
61801	HUNnyQ9UFII	20	263	train	263
42902	BU1RHWLVlhQ	10	263	train	263
66892	J6B-vNKkfog	0	263	train	263
103946	Vz-HWF5YbGQ	20	263	train	263
39201	ALr3xFyr9cY	100	263	train	263
148971	kWHw9l4Ak5M	30	263	train	263
110478	YCO8O-gr1B8	0	263	train	263
9705	1_4SgnRUZoA	180	263	train	228
165858	qQCmr6xbkzg	90	263	train	2
75042	Lns99vPS6RI	0	263	train	1
120137	aWB6y4oEiM4	13	263	train	263
141127	hktBbspxbOQ	110	263	train	279
1025	-G7eX4G5Frc	60	263	train	166
126081	cZ-eLJZytsA	0	263	train	73
84802	PBn6mk3lGsE	220	263	train	263
155784	mr3niRxyZZE	210	263	train	263
63159	Hv6-RrVRiWA	90	263	train	252
10036	1f-Eq183VNc	30	263	train	124
98167	TsUN5LCJSq4	380	263	train	241
35056	93vpqbOExb0	340	263	train	263
36824	9cfk_pzHpRU	20	263	train	263
46722	Ceeys4960Sw	182	264	train	264
183321	xbSWQWNx1k0	97	264	train	264
27644	6iuC1VLuP58	85	264	train	264
58201	GHnlrWe3DSA	176	264	train	264
136706	gF9cNURWWk0	338	264	train	264
173123	tQAS2b9oaBM	259	264	train	264
108643	X_rNT6eAHrg	290	264	train	264
52974	EYQXdoL_jLU	280	264	train	307
183322	xbSWQWNx1k0	107	264	train	303
50330	DjQzrvnVo-c	572	264	train	264
44947	C6xMq9aur5Y	65	264	train	48
71820	KhkTdh6QnDo	46	264	train	264
133061	f-lwYgzk-JU	3	264	train	185
117788	_jmgOxvIg5s	97	264	train	264
74718	Lgp2PgROBsM	325	264	train	264
166435	qco9BqNjGy0	83	264	train	264
42602	BNrmFFXqea8	77	264	train	264
167299	qxnivi3l3KY	11	264	train	264
21403	4sjX9X9JeFQ	22	264	train	183
1179	-I_BmSTd6AA	2	264	train	7
67938	JRkJX3Z4HIk	389	264	train	264
4687	0BtR8WlFrgk	30	264	train	264
130577	e97XQHym9Bo	280	264	train	264
147964	kAacJgqlzkY	77	264	train	264
166687	qj61udAGnG4	9	264	train	264
90499	RAja-YUdNWo	16	264	train	264
9461	1W51L9WozWk	496	264	train	264
29812	7NAKHJHeths	2	264	train	102
92447	Rp9KKaRlpQc	89	264	train	264
88780	Q_RC2RHx4-s	24	264	train	264
106222	Wl57VxCTaCc	151	264	train	86
75207	LrLLSlnDo-w	47	264	train	264
116879	_Q14s0426Wk	34	264	train	70
114701	ZdqO4EJLwMc	437	264	train	56
137297	gS3yTf3Dy40	180	264	train	186
9284	1T1PLOWu65c	250	264	train	264
102099	VHmYSrG5N5U	218	264	train	264
857	-CqCOqvLxYs	408	264	train	264
64509	ILR0MTxWCSo	44	264	train	264
99814	UTHblHc3Vfw	312	264	train	264
103116	Vgy7Jh47aFw	64	264	train	264
59783	GnPMZhKULYo	0	264	train	264
179233	wAeLgCcCGSQ	318	264	train	10
141019	hiAsbFK0YuQ	250	264	train	264
16764	3WdgCpvKCho	96	264	train	264
856	-CqCOqvLxYs	111	264	train	264
99710	UR2zgvQ4G9s	148	264	train	27
20055	4U4fQwqWgdg	30	264	train	264
78834	N6C3h7YzxY4	85	264	train	203
142784	iJer9UUpeSc	149	264	train	264
187544	z6FIJmxOGcY	194	264	train	40
104859	WIVIpfRgPLc	378	264	train	264
101021	UsZ6FVIqEBo	224	264	train	126
141605	huibY8bodPY	356	264	train	264
69370	JucojXTHuWY	329	264	train	264
139522	hC0xxtVtY20	237	264	train	264
56546	FiRJ8nvooKQ	142	264	train	264
165513	qIsrL4u-GPQ	311	264	train	264
155193	mdnLQBX11Jc	13	264	train	264
3708	-xxngcclOqM	124	264	train	264
45725	CLsAGnYBZMY	134	264	train	264
63104	Hu-MO6zFAWk	64	264	train	264
44861	C5YNGYqE5zw	144	264	train	264
174397	ttwET1ijAUE	93	264	train	262
80053	NXoiLCCZ6E4	124	264	train	122
17840	3phypxzGQPI	80	264	train	264
147187	jttE45kOEGE	284	264	train	264
84522	P6L_MFpPL34	420	264	train	264
166702	qjFL0ORKT3Y	408	264	train	264
130578	e97XQHym9Bo	293	264	train	264
163417	pYzlZdamOlo	26	264	train	264
179232	wAeLgCcCGSQ	240	264	train	264
51674	E8aatBZ5suw	380	264	train	206
22345	59Ml7OPuvx4	129	264	train	264
85900	Pa0oHNLU0Xk	57	264	train	264
2933	-kGoHJdcdFc	374	264	train	264
14547	2veLU2m4s2g	161	264	train	264
92573	RsK8WkdlgKw	146	264	train	264
127723	d9628l1C1mI	338	264	train	264
100406	UeaS_w3RgiE	65	264	train	264
136999	gLu5K5fZ6_M	86	264	train	264
155192	mdnLQBX11Jc	1	264	train	264
97807	TkOk7-IeO6Q	115	264	train	89
46799	CfjgrLnuTnc	1	264	train	264
35114	95AhrWO8n6U	0	264	train	146
125940	cW8tKhXP7C0	21	264	train	115
15396	381QiXqMk-o	2	264	train	264
122526	bIvtrvORpuQ	11	264	train	264
142351	iA-2nsyFLXs	75	264	train	132
131498	eTRGAqXVvoA	101	264	train	235
88866	Qaw-Z-2sq8E	28	264	train	264
133840	fGv9x_5jUcQ	13	264	train	233
145120	j9Fz5DJKnu0	44	264	train	289
136066	g1DfaPNb95w	150	264	train	69
52650	ERVngmuVN3Q	450	264	train	264
94532	S_s3hfsQk0Q	26	264	train	264
68465	JcJPEdNA7lw	597	264	train	264
78795	N5JsirC_rBo	344	264	train	242
49180	DQ9CDTTDQSU	59	264	train	264
62390	Hf1DS6TAH_k	43	264	train	170
19760	4OESXt78aGo	273	264	train	264
180334	w_JMr1GoO6o	108	264	train	264
173937	tjWHkAha6Nk	1	264	train	127
115829	_2Am75YTLPk	84	264	train	264
167558	r2vM6yWztvk	159	264	train	264
130699	eBrgX5-_Io0	62	264	train	264
37058	9guUoWDHqZM	109	264	train	264
154628	mS5vRtKv0zE	225	264	train	187
121285	at0Ln_8-mgE	431	264	train	264
124421	byzg_VdZhhU	91	264	train	264
28094	6rlxQfCLLlQ	265	264	train	264
175617	uM6Ec4bCKIk	42	264	train	264
13782	2g6MRr5jsKY	69	264	train	264
151710	lSr6UhlcOgk	266	264	train	264
162556	pEwpzffuEaM	57	264	train	264
24858	5tyZirK3W_c	252	264	train	181
79207	NE7oOx2pT0Q	7	264	train	287
55496	FNADrZNlI-c	273	264	train	264
166316	qaSRRgrswdQ	273	264	train	83
147619	k2Owj55rDI0	23	264	train	129
184587	y2dRvclqdvo	146	264	train	189
74939	LliQJxISm68	165	264	train	264
144001	ilAnhNLYjhk	378	264	train	264
174722	u0f6I9d4u00	30	265	train	265
41759	B7hfyT8XFlc	102	265	train	265
81171	NwiSfoPuNRs	30	265	train	265
68382	JabUHA0gN6k	97	265	train	265
36883	9dlYADnzyls	33	265	train	251
180578	weit3g9AB6Y	2	265	train	265
138155	gjZhpGhT77o	230	265	train	265
179872	wOxFO8TkvnU	47	265	train	265
11799	29H5END6FpA	168	265	train	265
24082	5fVi_O-zVZ8	14	265	train	265
107049	X2ACMg6pGi0	430	265	train	132
34166	8klmyQKQbXY	30	265	train	265
113514	ZEzy6qKDWE8	130	265	train	265
140099	hPjKpZi7GAU	200	265	train	265
134092	fM2gi9BIZWo	54	265	train	265
99883	UUnE9eOXO7w	49	265	train	265
98713	U49MVsGrzyY	41	265	train	265
34147	8kSK8hXewb8	30	265	train	265
26360	6KD638dkzZ0	30	265	train	63
166668	qigIQuQiMQM	17	265	train	265
173375	tWNmCkDGDAs	11	265	train	265
36895	9e0875lghrA	30	265	train	265
149521	khjgINEk-ow	713	265	train	265
159843	oGu9lHK9B3U	41	265	train	33
14758	2zZwRxJN01U	30	265	train	190
95581	Swae0KRa4ic	30	265	train	265
4400	06ZCJ9SMQvc	30	265	train	265
29220	7BJ0llv1_e8	30	265	train	265
3692	-xd-G7Lb_s0	30	265	train	265
139129	h3UZv4bhOJM	58	265	train	265
110945	YN-OsWROeog	80	265	train	249
96593	TJGquRZrL80	366	265	train	241
66065	IpoMqMp3QkU	126	265	train	265
188386	zPlyG_ryFpg	6	265	train	307
43448	BeRe3Nuad5I	21	265	train	265
48790	DIFol-4j0aI	14	265	train	265
52310	ELZKvk7jwBg	0	265	train	279
50123	Dg4NtOzP1so	30	265	train	265
101803	V9UJmTgcuw8	272	265	train	265
81777	O8SDk77L0RE	57	265	train	265
4779	0DR-DUwv-Fc	560	265	train	265
36964	9fSen4lu95E	30	265	train	265
72913	L4uXbUUs9aQ	30	265	train	170
106342	WnWIHLNe_ig	40	265	train	265
159109	o-l1_Qs13uk	48	265	train	167
112183	YnR8IvPz9G0	272	265	train	265
165420	qH3jJJC1Ltk	110	265	train	265
179443	wF_QgQHJ65g	84	265	train	4
137977	gff-5bjEUM0	500	265	train	265
153291	lzP2wC9Btz0	71	265	train	265
149151	k_B9yNKdmyw	761	265	train	265
27984	6poQenlpKqo	30	265	train	265
182631	xN7wX8KKcLo	120	265	train	265
185571	yPZ2veU1oqI	30	265	train	265
35790	9HlSPyrbb7E	40	265	train	265
156516	n5y5OPQ6CYA	14	265	train	265
167195	qvJHuNE-K8w	22	265	train	28
83749	OpJ5SQdRA8Q	30	265	train	292
118933	a7JlXaJAp4g	20	265	train	265
54738	F6K8glEUSSo	657	265	train	138
151362	lL-S5MIKA5U	46	265	train	265
41666	B5sglAL3xzQ	2	265	train	265
142671	iGvVUBVmR5c	40	265	train	265
151361	lL-S5MIKA5U	20	265	train	270
78343	MwsFdBErM5Y	73	265	train	265
108422	XVllJaUfBV4	80	265	train	191
83991	Ov3Tc2S-nTg	30	265	train	192
11811	29XPebLKSkY	212	265	train	67
18536	41RjJpxK73A	30	265	train	72
119712	aNKJs1Y59RU	92	265	train	265
134606	fXFOMbtT-sc	340	265	train	265
78588	N1FBjZX5B4w	61	265	train	265
33916	8ezVlh-dVl0	9	265	train	178
134935	fdkrYkpQ09k	117	265	train	26
186710	yoHl3S7uHxc	30	265	train	265
183403	xd6tj5bhJMs	190	265	train	265
156515	n5y5OPQ6CYA	3	265	train	239
157494	nReGxElEQlY	48	265	train	265
149317	kcsWGgqYFkM	68	265	train	265
49231	DR7TdSc2ahQ	30	265	train	265
112235	YoYxCkJp_IQ	366	265	train	265
59736	Gmb0NBuQ-Yg	104	265	train	265
163215	pTzbZ0I94RU	9	265	train	265
66052	IpWRflndp7s	80	265	train	265
39078	AJnHvFRXyIY	1	265	train	265
8147	18WYQIUcpD0	14	265	train	14
167400	r-6wFlR14AU	210	265	train	265
68857	JkZeDjd_-m0	160	265	train	265
163917	pkNBHce6N9E	10	265	train	265
19067	4Av-qsIIncg	30	265	train	265
181729	x2hr7pZEZrI	470	265	train	265
168898	rXmYd6OH2vo	38	265	train	265
175275	uDw-yAkHw6g	60	265	train	265
43665	BiAPv37KS6Y	47	265	train	265
13559	2cEhWZxAkvc	15	265	train	76
148013	kBZzofmxqbU	30	265	train	265
10166	1h9icHoItHs	15	265	train	265
129206	deDUEiI1oC0	0	265	train	57
25769	6917eUDJhLQ	70	265	train	127
68450	Jc08ZSpKWRE	29	265	train	265
103926	VyQNuHJii8U	59	265	train	185
17903	3qiHV5i0GbA	72	265	train	265
122049	b9MyE04Bcfc	4	265	train	209
80521	NhynUElZFS0	6	265	train	265
165474	qI6ikYdu1sg	30	265	train	265
100623	Uk0cQpjgygs	49	265	train	265
51497	E5fJeTN_xMw	0	265	train	265
160322	oRzBl6GhI6k	18	265	train	237
73452	LGSgOXywYto	30	265	train	208
134816	fb4jb9TYUxw	161	265	train	296
148148	kEt7VM2NEXc	415	265	train	265
99087	UDGBjjwyaqE	20	265	train	265
139230	h5i7dtQnmgA	90	265	train	12
124873	c87tSXmF-8g	179	265	train	94
80522	NhynUElZFS0	24	265	train	265
34334	8oakjj2DR38	30	265	train	265
168908	rXwCgyK7kis	113	265	train	265
160321	oRzBl6GhI6k	4	265	train	152
14168	2oDcpFm3BUI	30	265	train	99
36789	9cDQ8kUJWUM	27	265	train	265
149396	kehAWmKNbb0	30	265	train	265
30891	7hCQEkRbRdo	30	265	train	265
109583	XukkDrNtW9o	47	265	train	265
61081	HDbSr1CZgJE	0	266	train	293
65473	IdpHIxYjqv4	310	266	train	266
179662	wJo-a3EQo0w	140	266	train	266
96141	T8Nm0O4GS9g	220	266	train	266
165656	qLsvhHBXHJg	60	266	train	266
19645	4M4nqKHQFBw	0	266	train	266
109566	XuKPjRJzrhY	280	266	train	162
50619	DpIKdB4c_JU	30	266	train	266
129056	db-W0pUPiPs	220	266	train	78
22132	55ZEaojcD84	30	266	train	15
138005	ggEdDzI27VY	30	266	train	266
129618	dniAV5Cjjis	60	266	train	266
123218	bYI1zIjJr4g	140	266	train	266
27010	6Yo0eeNFOSc	42	266	train	266
141417	hqz60wXw6no	79	266	train	266
140960	hgyLomL5l1c	480	266	train	247
97812	TkW5oy5eC2I	30	266	train	115
169481	rkVbucSEReo	110	266	train	200
120540	adTb6Cuis-w	30	266	train	266
116570	_IfrGdzZf6Q	30	266	train	266
131999	edq5r8NH7NU	121	266	train	266
40688	AmrEdMAkrDo	20	266	train	266
54928	FAod0ddutuc	30	266	train	266
179138	w8gzz4IVh8c	190	266	train	152
132904	exGf8pORbGw	10	266	train	266
72873	L44AoCIl0gU	6	266	train	266
6330	0d--qR2htPQ	120	266	train	212
122278	bEiXo1j2sM0	30	266	train	266
124035	bpYcePUcG7Q	30	266	train	266
26513	6NY0oTsJkaM	30	266	train	266
42878	BTdYAA04kDQ	100	266	train	218
72867	L3tg6dL-Bnc	50	266	train	266
57056	FtGm8j4ZyR0	30	266	train	298
107059	X2T_kEnZBDI	30	266	train	293
129728	dq-_xJPMGdo	30	266	train	266
60711	H6vbMI8563g	10	266	train	266
187536	z69tHaEkvPA	250	266	train	100
68324	J_FO4Ce366g	50	266	train	301
122683	bM3P-XN7HdE	30	266	train	275
166425	qcTQcmdW0mI	590	266	train	266
187044	yvcL4I_UK1c	30	266	train	266
47473	CsMMU1p3Sik	30	266	train	266
82406	OMG_5v9fzjg	13	266	train	266
118936	a7McbeblHK0	30	266	train	266
135141	fiSbKl_IM_g	30	266	train	266
129617	dniAV5Cjjis	48	266	train	266
163038	pQ2S8j5alPg	30	266	train	266
20299	4YJkC_x8gl8	60	266	train	118
82405	OMG_5v9fzjg	2	266	train	266
134401	fTFr48Cd6uo	180	266	train	145
40655	AlwGUO8Zu_U	163	266	train	256
73939	LR5sanBJIWg	30	266	train	266
141848	hzb9kzJbFaI	30	266	train	120
183358	xbxAb5zyB_I	40	266	train	266
26562	6OdeaNpOjhs	180	266	train	129
112779	Yzz33-qeqQY	30	266	train	38
122452	bHaNKXzybzM	0	266	train	69
21929	521V-P07w4o	30	266	train	266
135340	fmjvrGazsIM	30	266	train	266
26611	6Pn0l0aqQzQ	30	266	train	266
156243	n-s36shUzsM	360	266	train	266
66302	Iuz7NLbwrHM	30	266	train	266
126692	cl2YV8ZZEmQ	3	266	train	266
5370	0OaHMbusU60	7	266	train	291
62532	HhcDQUcuJdM	30	266	train	266
105908	WeuWbbml2Uo	60	266	train	266
51413	E3tDZ_TO7kA	120	266	train	266
148634	kOzL9mtrXGQ	30	266	train	266
170981	sOGCVzpctA4	30	266	train	266
141416	hqz60wXw6no	55	266	train	18
132000	edq5r8NH7NU	184	266	train	266
28646	71e1lrbt1WA	79	266	train	266
2836	-inYhwx_oeA	330	266	train	266
102380	VOSO8NbL7JY	30	266	train	266
138807	gxnAxZqzlHI	210	266	train	266
6786	0kueqaUidvk	0	266	train	129
1648	-QLjhPImocQ	110	266	train	81
143002	iOpn8wfUhx0	30	266	train	266
109323	XoYUeU8ix4E	30	266	train	266
92590	Rsov886gEH8	30	266	train	266
72874	L44AoCIl0gU	24	266	train	30
122444	bHUGWMRfBhg	30	266	train	199
123217	bYI1zIjJr4g	124	266	train	266
64404	IJM_CdTilmg	290	266	train	26
84250	P04gfMIYGbE	160	266	train	146
106109	WiqbELmDZxI	200	266	train	266
147944	kADYj6IvQzs	40	266	train	266
129818	drtdbbfKhBk	20	266	train	266
137145	gPH-Z48oFcE	110	266	train	266
134872	fcQXysMKfrA	30	266	train	266
169522	rlaaSo9EOJs	30	266	train	266
16179	3LvhHFzeo7E	120	266	train	266
48991	DMU38cv6JWs	50	266	train	266
44066	Bq2bggPDulg	30	266	train	266
172241	t0SrIuOgw2U	30	266	train	266
54090	Etj63tGR700	160	266	train	266
114912	ZiVSFtXqYkI	30	266	train	266
156302	n13FwQjcov4	30	266	train	266
188488	zSDeXk3Za_M	30	266	train	266
38636	ABgNV4AatbI	143	266	train	267
129161	ddHLzZUstLk	10	266	train	266
31383	7ryEczj-eQI	40	266	train	266
97080	TV3S04_b-o4	80	266	train	231
12342	2JPvnCXhmh4	0	266	train	266
167136	qtUKjd68dcw	30	266	train	17
129688	dpBtyjuLYIk	30	266	train	266
134006	fK4Pq0ZV2CM	30	266	train	266
149070	kYHbf_7_0_M	10	266	train	266
166580	qggcK7jkLJQ	350	266	train	266
120492	acY1nKrHIlM	20	266	train	266
128651	dTPuw5EkE-Q	550	266	train	266
171718	sjre61a6Gyg	30	266	train	266
142748	iIf6JtaC3KQ	101	266	train	266
89853	QxDp8lKO13Q	60	266	train	266
22791	5HZqYoexBM8	30	266	train	266
113158	Z7Hzc1Yw2aY	60	266	train	266
59204	GbqFF3loyr4	30	266	train	100
185588	yPvWmS7fPrQ	20	266	train	104
132378	emBOW1xaZ_0	30	266	train	266
112225	YoOe_OOzmSM	24	266	train	266
72576	KyUpCH5PF20	350	266	train	266
38044	A1-T0wdI8Nw	70	266	train	266
108472	XWyHjQJuLYA	30	266	train	36
84831	PCZK0VLRAH0	159	267	train	267
109901	Y06pDfjhvHg	62	267	train	267
88504	QUHQbejiKgY	159	267	train	267
131853	eaHvLhaTP30	223	267	train	267
2887	-jUL0jhWxXM	69	267	train	181
186588	ylEiIwQljmg	93	267	train	214
132934	exnoeEqyATo	110	267	train	75
63172	HvVoM1HdUtI	215	267	train	267
67462	JIX7brnWw8Y	129	267	train	267
112736	YyvirsKYL-o	586	267	train	267
175116	uA-2qG2tlh8	156	267	train	189
23288	5SLQ8p4-B-E	12	267	train	267
21807	5-iaC-2vEKc	40	267	train	267
27508	6gDrBKivT4I	381	267	train	267
72621	KzWVuNiIIFQ	121	267	train	267
152817	lqBAPcw_4Xk	274	267	train	267
68473	JcPyoaULf-U	158	267	train	301
141593	huTOaNii6dk	365	267	train	267
135631	ftHpsjxOtgI	209	267	train	54
13256	2YltLYM7HZw	26	267	train	200
118748	a2qXoqFuqGQ	401	267	train	267
74072	LTbGmgUz8Xs	468	267	train	267
155342	mhZv90JCHTw	142	267	train	267
160888	oeIex7KcEWk	260	267	train	267
58780	GUIajDNqcTE	666	267	train	195
157364	nOxhPIvemGA	145	267	train	267
145588	jKLEG1kLho8	333	267	train	267
159447	o7y87jtWxCo	43	267	train	267
41523	B2o51PizTVc	37	267	train	267
113742	ZJnAQ__mAw8	9	267	train	132
160860	odcBTpJfJSU	725	267	train	267
122203	bDFSLgdhwG8	13	267	train	29
153427	m155c_eqlYY	226	267	train	276
50276	DiRii0ThR8s	17	267	train	166
160721	oaRkbTVJXSY	681	267	train	210
